Date,Open,High,Low,Close,Adj Close,Volume
2017-03-24,41600.0,41980.0,41080.0,41500.0,34945.4921875,12808150
2017-03-27,41200.0,41880.0,41180.0,41200.0,34692.87890625,12177650
2017-03-28,41560.0,41840.0,41380.0,41480.0,34928.65234375,8216250
2017-03-29,41740.0,41960.0,41580.0,41780.0,35181.27734375,10093250
2017-03-30,41880.0,42440.0,41880.0,41980.0,35468.54296875,8204000
2017-03-31,41820.0,42020.0,41200.0,41200.0,34809.5234375,10500300
2017-04-03,41400.0,41720.0,41300.0,41440.0,35012.29296875,9579400
2017-04-04,41600.0,42180.0,41520.0,42080.0,35553.02734375,12255500
2017-04-05,41900.0,42240.0,41700.0,42140.0,35603.7265625,10699700
2017-04-06,42000.0,42080.0,41600.0,41840.0,35350.2578125,9683400
2017-04-07,41800.0,41820.0,41160.0,41600.0,35147.48046875,10021000
2017-04-10,41940.0,41940.0,41500.0,41940.0,35434.74609375,7141350
2017-04-11,41940.0,41940.0,41580.0,41600.0,35147.48046875,7172900
2017-04-12,41860.0,41940.0,41700.0,41900.0,35400.953125,8274900
2017-04-13,41660.0,42460.0,41660.0,42420.0,35840.2890625,9040800
2017-04-14,42160.0,42260.0,41760.0,42020.0,35502.328125,5462850
2017-04-17,42000.0,42080.0,41520.0,41560.0,35113.671875,5224750
2017-04-18,41680.0,41820.0,41280.0,41500.0,35062.984375,6860650
2017-04-19,41300.0,41420.0,40900.0,40900.0,34556.0546875,11762900
2017-04-20,40580.0,40800.0,40080.0,40280.0,34032.22265625,21148850
2017-04-21,40480.0,41400.0,40480.0,40760.0,34437.76171875,15130500
2017-04-24,41260.0,41260.0,40920.0,41240.0,34843.31640625,8990150
2017-04-25,41460.0,42740.0,41320.0,42700.0,36076.85546875,19299600
2017-04-26,42700.0,42800.0,42520.0,42800.0,36161.359375,14794800
2017-04-27,42700.0,44520.0,41960.0,43840.0,37040.0390625,23032250
2017-04-28,45780.0,45800.0,44520.0,44620.0,37699.05078125,22685700
2017-05-02,45500.0,45500.0,44760.0,44900.0,37935.6171875,14068300
2017-05-04,45700.0,45700.0,44860.0,45520.0,38459.45703125,13690100
2017-05-08,45520.0,47020.0,45340.0,47020.0,39726.79296875,19582550
2017-05-10,46160.0,47220.0,45600.0,45600.0,38527.046875,23410950
2017-05-11,45420.0,46180.0,45220.0,45500.0,38442.55859375,21277850
2017-05-12,45760.0,46160.0,45660.0,45820.0,38712.921875,9422900
2017-05-15,45620.0,46280.0,45620.0,46100.0,38949.484375,8001400
2017-05-16,46660.0,46800.0,46100.0,46380.0,39186.0703125,8803750
2017-05-17,46120.0,46640.0,46100.0,46340.0,39152.265625,7424450
2017-05-18,45740.0,46000.0,45540.0,45940.0,38814.30859375,11160350
2017-05-19,45640.0,45780.0,44720.0,44720.0,37783.546875,15762350
2017-05-22,45040.0,45380.0,44760.0,45100.0,38104.59765625,17643550
2017-05-23,45400.0,45580.0,44900.0,44920.0,37952.51953125,12607050
2017-05-24,44860.0,45300.0,44800.0,44880.0,37918.7265625,8675400
2017-05-25,45160.0,45680.0,44800.0,45680.0,38594.640625,13044800
2017-05-26,45600.0,46460.0,45540.0,46080.0,38932.58984375,13613650
2017-05-29,46220.0,46400.0,45380.0,45620.0,38543.94921875,8739550
2017-05-30,45520.0,45660.0,44480.0,44640.0,37715.9453125,12433600
2017-05-31,44580.0,45020.0,44400.0,44700.0,37766.6484375,18669100
2017-06-01,44860.0,44900.0,44400.0,44680.0,37749.75390625,9753500
2017-06-02,45060.0,45960.0,45000.0,45960.0,38831.2109375,12488750
2017-06-05,46040.0,46360.0,45720.0,45940.0,38814.30859375,7599400
2017-06-07,46500.0,46500.0,45240.0,45300.0,38273.57421875,13729400
2017-06-08,45000.0,45580.0,45000.0,45160.0,38155.296875,13978750
2017-06-09,45680.0,46440.0,45600.0,46100.0,38949.484375,11732850
2017-06-12,45420.0,45600.0,45140.0,45380.0,38341.171875,10954300
2017-06-13,45140.0,45620.0,45140.0,45400.0,38358.0703125,8624900
2017-06-14,45800.0,46060.0,45240.0,45360.0,38324.26953125,10166700
2017-06-15,45680.0,45920.0,45180.0,45680.0,38594.640625,9657000
2017-06-16,45500.0,45940.0,45460.0,45580.0,38510.1484375,17403450
2017-06-19,45580.0,46560.0,45560.0,46560.0,39338.140625,11303900
2017-06-20,47240.0,48140.0,47220.0,48140.0,40673.06640625,15045000
2017-06-21,47740.0,48120.0,47480.0,47480.0,40115.4375,9973650
2017-06-22,47960.0,48080.0,47720.0,47960.0,40520.9921875,11455800
2017-06-23,47600.0,47780.0,47420.0,47620.0,40233.734375,9515100
2017-06-26,47520.0,48360.0,47520.0,48280.0,40791.34765625,8552800
2017-06-27,48220.0,48400.0,47900.0,48300.0,40808.2578125,9616750
2017-06-28,47600.0,48000.0,47560.0,47700.0,40301.3203125,9572500
2017-06-29,48040.0,48320.0,47940.0,47940.0,40623.31640625,8306550
2017-06-30,47500.0,47620.0,47100.0,47540.0,40284.36328125,11877550
2017-07-03,47500.0,47780.0,47120.0,47220.0,40013.20703125,6805550
2017-07-04,47160.0,47400.0,46900.0,47000.0,39826.78515625,7961000
2017-07-05,46820.0,47680.0,46780.0,47580.0,40318.2734375,10640250
2017-07-06,48000.0,48100.0,47720.0,48060.0,40725.0078125,10923050
2017-07-07,47740.0,48120.0,47620.0,47860.0,40555.53515625,8131900
2017-07-10,48500.0,48900.0,48320.0,48660.0,41233.43359375,10792750
2017-07-11,48640.0,49000.0,48280.0,49000.0,41521.546875,9717800
2017-07-12,49000.0,50000.0,48840.0,49880.0,42267.234375,9486150
2017-07-13,50080.0,50940.0,50040.0,50560.0,42843.453125,16034150
2017-07-14,51000.0,51080.0,50420.0,50480.0,42775.66015625,8239000
2017-07-17,50900.0,51020.0,50520.0,50640.0,42911.2421875,8976100
2017-07-18,50420.0,50880.0,50360.0,50840.0,43080.7109375,7084450
2017-07-19,50620.0,50820.0,50000.0,50740.0,42995.984375,11157500
2017-07-20,50760.0,51320.0,50560.0,51200.0,43385.78515625,8367600
2017-07-21,50860.0,51160.0,50520.0,51080.0,43284.0859375,8449050
2017-07-24,50700.0,51000.0,50620.0,50860.0,43097.65625,7099750
2017-07-25,50500.0,50760.0,49940.0,50000.0,42368.921875,10810600
2017-07-26,49600.0,50020.0,49300.0,49840.0,42233.33203125,11224800
2017-07-27,50000.0,50640.0,49560.0,49800.0,42199.453125,11449500
2017-07-28,49800.0,49800.0,47380.0,47760.0,40470.78515625,26168300
2017-07-31,47420.0,48240.0,46920.0,48200.0,40843.640625,12701400
2017-08-01,48000.0,48840.0,47540.0,48600.0,41182.59765625,11369500
2017-08-02,49200.0,49340.0,48600.0,49000.0,41521.546875,7777450
2017-08-03,49000.0,49000.0,47120.0,47780.0,40487.73828125,15540800
2017-08-04,48160.0,48180.0,47500.0,47700.0,40419.953125,8359200
2017-08-07,47500.0,48080.0,47440.0,47580.0,40318.2734375,7218250
2017-08-08,47980.0,48260.0,47480.0,47720.0,40436.8984375,7979600
2017-08-09,47400.0,47400.0,46240.0,46280.0,39216.67578125,14555400
2017-08-10,46200.0,46320.0,45460.0,45900.0,38894.6640625,22986150
2017-08-11,45120.0,45300.0,44220.0,44620.0,37810.0234375,25407300
2017-08-14,45120.0,45400.0,44720.0,45000.0,38132.02734375,19185600
2017-08-16,46220.0,46380.0,46000.0,46200.0,39148.890625,21913650
2017-08-17,46960.0,47300.0,46740.0,47040.0,39860.671875,12415850
2017-08-18,46760.0,47240.0,46240.0,46900.0,39742.0546875,10477950
2017-08-21,47240.0,47240.0,46580.0,46840.0,39691.19921875,5103450
2017-08-22,46820.0,47160.0,46700.0,47000.0,39826.78515625,7381750
2017-08-23,47780.0,47780.0,47180.0,47480.0,40233.51953125,9384700
2017-08-24,47520.0,47660.0,47340.0,47520.0,40267.40625,8657450
2017-08-25,47880.0,47880.0,46720.0,47020.0,39843.73046875,11243550
2017-08-28,47020.0,47240.0,45960.0,46100.0,39064.14453125,9962100
2017-08-29,45640.0,46080.0,45160.0,46080.0,39047.19140625,12623650
2017-08-30,46380.0,46400.0,45960.0,46200.0,39148.890625,7513000
2017-08-31,46220.0,46640.0,46000.0,46320.0,39250.5703125,11011700
2017-09-01,46460.0,46640.0,46300.0,46480.0,39386.1484375,10641700
2017-09-04,45780.0,46360.0,45500.0,46040.0,39013.296875,7943500
2017-09-05,46240.0,46900.0,45960.0,46760.0,39623.4140625,11716100
2017-09-06,46760.0,47180.0,46700.0,47000.0,39826.78515625,10811050
2017-09-07,47000.0,48220.0,47000.0,48120.0,40775.84765625,9676500
2017-09-08,48700.0,49180.0,48580.0,49080.0,41589.3359375,10893000
2017-09-11,49700.0,50180.0,49500.0,49800.0,42199.453125,10374750
2017-09-12,50200.0,50220.0,49140.0,49600.0,42029.96875,12029750
2017-09-13,49820.0,50400.0,49440.0,49620.0,42046.9140625,9357000
2017-09-14,50060.0,50320.0,49760.0,50300.0,42623.13671875,14204750
2017-09-15,50300.0,50560.0,49860.0,50400.0,42707.86328125,10757300
2017-09-18,50540.0,52480.0,50520.0,52480.0,44470.42578125,11524950
2017-09-19,52500.0,52640.0,51780.0,52120.0,44165.36328125,9850400
2017-09-20,52120.0,52500.0,51840.0,52220.0,44250.1015625,9292750
2017-09-21,52220.0,52960.0,52220.0,52800.0,44741.5859375,8839800
2017-09-25,53000.0,53680.0,53000.0,53620.0,45436.4375,9303100
2017-09-26,53620.0,53620.0,53620.0,53620.0,45436.4375,0
2017-09-27,52000.0,52200.0,51500.0,51680.0,43792.51171875,10797000
2017-09-28,52260.0,52460.0,51260.0,51260.0,43554.6015625,12025450
2017-09-29,51180.0,51620.0,50840.0,51280.0,43571.58984375,12909400
2017-10-10,53360.0,53640.0,52800.0,52800.0,44863.109375,20519800
2017-10-11,53600.0,54760.0,53340.0,54640.0,46426.52734375,13652150
2017-10-12,54840.0,55160.0,54100.0,54800.0,46562.46875,13890700
2017-10-13,54540.0,54840.0,53780.0,54000.0,45882.734375,12601650
2017-10-16,53980.0,54860.0,53760.0,53920.0,45814.75390625,9769950
2017-10-17,54020.0,55380.0,54000.0,54800.0,46562.46875,10607800
2017-10-18,54820.0,55240.0,54040.0,54760.0,46528.48828125,10110750
2017-10-19,54700.0,54700.0,52980.0,52980.0,45016.05078125,12108700
2017-10-20,52800.0,54100.0,52800.0,53840.0,45746.79296875,8027050
2017-10-23,54600.0,54640.0,54000.0,54300.0,46137.63671875,8311050
2017-10-24,54700.0,54780.0,54040.0,54040.0,45916.72265625,5806050
2017-10-25,54040.0,54420.0,53700.0,53900.0,45797.765625,5882850
2017-10-26,53720.0,53900.0,52400.0,52400.0,44523.25,9776550
2017-10-27,52400.0,53320.0,52140.0,53080.0,45101.0234375,7392500
2017-10-30,53780.0,54320.0,53700.0,54040.0,45916.72265625,8196150
2017-10-31,54060.0,55440.0,53500.0,55080.0,46800.3828125,13381550
2017-11-01,57500.0,57500.0,56180.0,57220.0,48618.703125,14510250
2017-11-02,57500.0,57520.0,56760.0,57060.0,48482.74609375,10721050
2017-11-03,57060.0,57140.0,55860.0,56380.0,47904.96484375,9935800
2017-11-06,56380.0,56500.0,55340.0,56380.0,47904.96484375,9000950
2017-11-07,56380.0,56920.0,55860.0,56100.0,47667.05859375,7464550
2017-11-08,56100.0,57060.0,55860.0,56760.0,48227.84765625,8520200
2017-11-09,56920.0,56920.0,55900.0,56340.0,47870.9765625,11994050
2017-11-10,55800.0,56540.0,55780.0,56400.0,47921.9609375,6748800
2017-11-13,56400.0,56800.0,56100.0,56380.0,47904.96484375,8806650
2017-11-14,56380.0,56740.0,55920.0,55920.0,47514.12109375,6725000
2017-11-15,55920.0,56320.0,55320.0,55340.0,47021.30078125,8816950
2017-11-16,55440.0,56000.0,55400.0,55780.0,47395.1640625,7640700
2017-11-17,56400.0,56880.0,55820.0,55820.0,47429.15234375,10733150
2017-11-20,55900.0,55980.0,55200.0,55200.0,46902.34375,9472750
2017-11-21,55400.0,55840.0,55280.0,55280.0,46970.31640625,10324700
2017-11-22,55980.0,56200.0,55620.0,55960.0,47548.109375,7952950
2017-11-23,55960.0,55980.0,55020.0,55300.0,46987.31640625,6272900
2017-11-24,55300.0,55500.0,55180.0,55460.0,47123.265625,4536200
2017-11-27,55360.0,55360.0,52640.0,52640.0,44727.16015625,18128900
2017-11-28,52700.0,53280.0,51720.0,53280.0,45270.95703125,13499400
2017-11-29,53200.0,53240.0,52500.0,52600.0,44693.17578125,9590250
2017-11-30,50800.0,51860.0,50200.0,50800.0,43163.76171875,29634150
2017-12-01,50800.0,51780.0,50800.0,50840.0,43197.734375,12868600
2017-12-04,50840.0,51340.0,50020.0,51340.0,43622.56640625,14865050
2017-12-05,50600.0,51300.0,50280.0,51260.0,43554.6015625,9326550
2017-12-06,51260.0,51560.0,50020.0,50020.0,42501.0,10889200
2017-12-07,50040.0,50980.0,50020.0,50740.0,43112.77734375,11065600
2017-12-08,51360.0,52000.0,51040.0,52000.0,44183.36328125,11290450
2017-12-11,52000.0,52040.0,51500.0,51780.0,43996.4375,8125850
2017-12-12,51820.0,52100.0,51660.0,52100.0,44268.3359375,8765050
2017-12-13,52100.0,52100.0,51100.0,51320.0,43605.58203125,11333700
2017-12-14,51320.0,52280.0,51060.0,51060.0,43384.66796875,20310400
2017-12-15,51240.0,51480.0,50520.0,50620.0,43010.8046875,14928550
2017-12-18,50620.0,51240.0,50620.0,51200.0,43503.62890625,7350250
2017-12-19,51540.0,52080.0,51520.0,51560.0,43809.51171875,11978600
2017-12-21,51000.0,51060.0,49100.0,49140.0,41753.27734375,15624300
2017-12-22,49400.0,49960.0,49240.0,49700.0,42229.1015625,11199650
2017-12-26,49760.0,50100.0,48200.0,48200.0,40954.58203125,16039850
2017-12-27,48960.0,49560.0,48460.0,49360.0,42317.73046875,10743600
2017-12-28,49560.0,50960.0,49500.0,50960.0,43689.46484375,8985450
2018-01-02,51380.0,51400.0,50780.0,51020.0,43740.90234375,8474250
2018-01-03,52540.0,52560.0,51420.0,51620.0,44255.3046875,10013500
2018-01-04,52120.0,52180.0,50640.0,51080.0,43792.33984375,11695450
2018-01-05,51300.0,52120.0,51200.0,52120.0,44683.9609375,9481150
2018-01-08,52400.0,52520.0,51500.0,52020.0,44598.2265625,8383650
2018-01-09,51460.0,51720.0,49980.0,50400.0,43209.3515625,18013600
2018-01-10,50500.0,50520.0,48640.0,48840.0,41871.92578125,18566800
2018-01-11,48200.0,49260.0,48020.0,48240.0,41357.53125,25123800
2018-01-12,48240.0,48480.0,46760.0,48200.0,41323.23828125,27270450
2018-01-15,48800.0,48980.0,47920.0,48540.0,41614.71875,10096000
2018-01-16,48760.0,50140.0,48620.0,50000.0,42866.42578125,20389650
2018-01-17,50020.0,50020.0,49060.0,49620.0,42540.64453125,11053050
2018-01-18,50020.0,50640.0,49820.0,49900.0,42780.69140625,14848850
2018-01-19,50380.0,50380.0,49040.0,49320.0,42283.44140625,9219950
2018-01-22,48640.0,48680.0,47960.0,48240.0,41357.53125,12520900
2018-01-23,48660.0,49160.0,48300.0,49160.0,42146.27734375,13532700
2018-01-24,48860.0,49700.0,48560.0,49340.0,42300.59765625,9550500
2018-01-25,49220.0,50360.0,49160.0,50260.0,43089.33203125,11160350
2018-01-26,50500.0,50780.0,49840.0,50780.0,43535.1484375,10350100
2018-01-29,51200.0,51480.0,50900.0,51220.0,43912.375,11838800
2018-01-30,50440.0,50640.0,49780.0,49800.0,42694.9609375,12284550
2018-01-31,50020.0,54140.0,49600.0,49900.0,42780.69140625,64681300
2018-02-01,50620.0,50960.0,49720.0,49820.0,42712.109375,27609450
2018-02-02,49380.0,49400.0,47700.0,47700.0,40894.5703125,29260350
2018-02-05,46500.0,48320.0,46000.0,47920.0,41083.1875,28357900
2018-02-06,46600.0,47920.0,46580.0,47420.0,40654.51953125,19406450
2018-02-07,48240.0,48260.0,45800.0,45800.0,39265.64453125,23448050
2018-02-08,46120.0,46620.0,45980.0,46000.0,39437.109375,23251050
2018-02-09,44440.0,45180.0,44420.0,44700.0,38322.58984375,17465000
2018-02-12,45100.0,46320.0,45040.0,45720.0,39197.0703125,15754950
2018-02-13,46200.0,48060.0,46200.0,47540.0,40757.39453125,18923250
2018-02-14,48080.0,49100.0,47940.0,49000.0,42009.1015625,18905900
2018-02-19,49800.0,49800.0,47860.0,48380.0,41477.55078125,15353450
2018-02-20,48040.0,48160.0,47220.0,47400.0,40637.37890625,10122600
2018-02-21,47280.0,47580.0,46840.0,47280.0,40534.49609375,12880200
2018-02-22,47260.0,47260.0,46760.0,46760.0,40088.6796875,8869950
2018-02-23,46760.0,47800.0,46760.0,47220.0,40483.05078125,12423300
2018-02-26,47280.0,47560.0,47080.0,47380.0,40620.22265625,9560650
2018-02-27,48360.0,48380.0,47380.0,47380.0,40620.22265625,9830550
2018-02-28,47380.0,48100.0,47000.0,47060.0,40345.87109375,15162350
2018-03-02,46580.0,46800.0,46000.0,46020.0,39454.25390625,13265500
2018-03-05,45820.0,46160.0,45080.0,45200.0,38751.2578125,14100950
2018-03-06,45920.0,47100.0,45820.0,47020.0,40311.5859375,15423350
2018-03-07,48200.0,48900.0,47220.0,48620.0,41683.30859375,21427050
2018-03-08,49200.0,49480.0,48080.0,49200.0,42180.56640625,19463650
2018-03-09,49440.0,50540.0,49240.0,49740.0,42643.52734375,14304400
2018-03-12,50560.0,50780.0,49580.0,49740.0,42643.52734375,8688950
2018-03-13,50760.0,51660.0,50360.0,51660.0,44289.5859375,20098700
2018-03-14,51020.0,52000.0,51000.0,51760.0,44375.32421875,12713250
2018-03-15,52000.0,52020.0,51020.0,51540.0,44186.71484375,8882450
2018-03-16,51220.0,51420.0,50240.0,51140.0,43843.7734375,12184900
2018-03-19,50620.0,51340.0,50440.0,50740.0,43500.85546875,8218850
2018-03-20,50700.0,51200.0,50100.0,51200.0,43895.2265625,8193250
2018-03-21,51780.0,51780.0,51060.0,51060.0,43775.19921875,8905200
2018-03-22,51060.0,51780.0,51040.0,51780.0,44392.46875,8454100
2018-03-23,50340.0,50720.0,49600.0,49720.0,42626.3828125,14854950
2018-03-26,49420.0,50280.0,49040.0,50280.0,43106.48046875,10057750
2018-03-27,50320.0,50460.0,49080.0,49980.0,42849.26953125,11874000
2018-03-28,49100.0,49100.0,48340.0,48700.0,41751.8984375,15159450
2018-03-29,48700.0,49560.0,48320.0,49040.0,42351.2421875,10067000
2018-03-30,49080.0,49900.0,49080.0,49220.0,42506.6875,7777100
2018-04-02,49000.0,49220.0,48500.0,48540.0,41919.43359375,7115650
2018-04-03,47880.0,48140.0,47280.0,48120.0,41556.73046875,12768250
2018-04-04,48160.0,48260.0,46920.0,46920.0,40520.39453125,12384200
2018-04-05,47400.0,49380.0,47340.0,48740.0,42092.15625,13245600
2018-04-06,48000.0,48580.0,47400.0,48400.0,41798.5390625,12532700
2018-04-09,48260.0,49440.0,48200.0,49200.0,42489.4140625,9950400
2018-04-10,48540.0,49220.0,48040.0,48880.0,42213.0703125,10984350
2018-04-11,49900.0,49900.0,48600.0,48860.0,42195.79296875,10051100
2018-04-12,49440.0,49440.0,48880.0,49000.0,42316.69140625,12466250
2018-04-13,49600.0,50180.0,49400.0,49800.0,43007.5859375,10278300
2018-04-16,50320.0,50600.0,49860.0,50340.0,43473.92578125,7877450
2018-04-17,50240.0,50540.0,49820.0,49980.0,43163.03125,7772000
2018-04-18,51000.0,51360.0,50580.0,51360.0,44354.8125,13462600
2018-04-19,52000.0,52980.0,51540.0,52780.0,45581.13671875,17190550
2018-04-20,51800.0,52260.0,51420.0,51620.0,44579.33984375,11761000
2018-04-23,51000.0,52080.0,51000.0,51900.0,44821.14453125,11619000
2018-04-24,51840.0,51860.0,50080.0,50460.0,43577.5703125,15770300
2018-04-25,49220.0,50500.0,49220.0,50400.0,43525.74609375,16614600
2018-04-26,50420.0,52160.0,50400.0,52140.0,45028.421875,18046550
2018-04-27,53380.0,53640.0,52440.0,53000.0,45771.1171875,30310800
2018-04-30,53000.0,53000.0,53000.0,53000.0,45771.1171875,0
2018-05-02,53000.0,53000.0,53000.0,53000.0,45771.1171875,0
2018-05-03,53000.0,53000.0,53000.0,53000.0,45771.1171875,0
2018-05-04,53000.0,53900.0,51800.0,51900.0,44821.14453125,39565391
2018-05-08,52600.0,53200.0,51900.0,52600.0,45425.67578125,23104720
2018-05-09,52600.0,52800.0,50900.0,50900.0,43957.55078125,16128305
2018-05-10,51700.0,51700.0,50600.0,51600.0,44562.06640625,13905263
2018-05-11,52000.0,52200.0,51200.0,51300.0,44302.9921875,10314997
2018-05-14,51000.0,51100.0,49900.0,50100.0,43266.66015625,14909272
2018-05-15,50200.0,50400.0,49100.0,49200.0,42489.4140625,18709146
2018-05-16,49200.0,50200.0,49150.0,49850.0,43050.76171875,15918683
2018-05-17,50300.0,50500.0,49400.0,49400.0,42662.12890625,10365440
2018-05-18,49900.0,49900.0,49350.0,49500.0,42748.4921875,6706570
2018-05-21,49650.0,50200.0,49100.0,50000.0,43180.30859375,9020998
2018-05-23,50600.0,52000.0,50400.0,51800.0,44734.796875,17095490
2018-05-24,52000.0,52000.0,51100.0,51400.0,44389.36328125,8289275
2018-05-25,51000.0,52800.0,50800.0,52700.0,45512.0390625,15207266
2018-05-28,52500.0,53000.0,52000.0,52300.0,45166.6015625,9787820
2018-05-29,52200.0,52500.0,51300.0,51300.0,44302.9921875,8480437
2018-05-30,51300.0,51500.0,49100.0,49500.0,42748.4921875,20498098
2018-05-31,50400.0,50800.0,49850.0,50700.0,43784.8359375,63491109
2018-06-01,50500.0,51700.0,49950.0,51300.0,44302.9921875,13038499
2018-06-04,50800.0,51200.0,50700.0,51100.0,44130.2734375,9767171
2018-06-05,51100.0,51400.0,50400.0,51300.0,44302.9921875,9144100
2018-06-07,51800.0,51800.0,50500.0,50600.0,43698.4609375,13590016
2018-06-08,50200.0,50400.0,49600.0,49650.0,42878.046875,16951706
2018-06-11,49750.0,50300.0,49350.0,49900.0,43093.94140625,10571312
2018-06-12,49700.0,49800.0,49250.0,49400.0,42662.12890625,12110569
2018-06-14,49000.0,49000.0,48200.0,48200.0,41625.8125,20971729
2018-06-15,48500.0,48700.0,47650.0,47650.0,41150.82421875,17080892
2018-06-18,47600.0,47650.0,46200.0,46600.0,40244.0390625,16661870
2018-06-19,47200.0,47350.0,46500.0,47000.0,40589.4921875,15217971
2018-06-20,47450.0,47600.0,46850.0,47000.0,40589.4921875,12959316
2018-06-21,47900.0,47900.0,47050.0,47050.0,40632.6640625,10015541
2018-06-22,47000.0,47250.0,46200.0,47250.0,40805.37890625,10298006
2018-06-25,47050.0,47050.0,46150.0,46650.0,40287.21484375,10587711
2018-06-26,45900.0,47300.0,45900.0,47000.0,40589.4921875,11223166
2018-06-27,47450.0,48500.0,47000.0,47950.0,41409.90625,15274752
2018-06-28,46850.0,47150.0,46600.0,46800.0,40717.375,12784800
2018-06-29,46250.0,47150.0,46200.0,46650.0,40586.86328125,14099635
2018-07-02,46500.0,47150.0,45500.0,45550.0,39629.82421875,13112253
2018-07-03,45750.0,46450.0,45750.0,46150.0,40151.84765625,10959655
2018-07-04,46700.0,47050.0,46050.0,46250.0,40238.84765625,8776763
2018-07-05,46100.0,46550.0,45600.0,45950.0,39977.84375,7039773
2018-07-06,45500.0,45850.0,44650.0,44900.0,39064.3046875,17843706
2018-07-09,45500.0,46100.0,45200.0,45600.0,39673.32421875,11602464
2018-07-10,46200.0,46550.0,46100.0,46300.0,40282.34375,10528665
2018-07-11,46400.0,46450.0,45400.0,46000.0,40021.33984375,11224077
2018-07-12,45900.0,46250.0,45450.0,45500.0,39586.3359375,11828104
2018-07-13,45800.0,46500.0,45750.0,46500.0,40456.3515625,11543389
2018-07-16,46800.0,46800.0,46000.0,46050.0,40064.84375,7678719
2018-07-17,46150.0,46200.0,45600.0,45850.0,39890.83984375,8892953
2018-07-18,46700.0,47200.0,46450.0,46550.0,40499.859375,10952645
2018-07-19,47050.0,47200.0,46600.0,46900.0,40804.37109375,9880128
2018-07-20,47000.0,47600.0,46700.0,47450.0,41282.87890625,10474547
2018-07-23,47100.0,47200.0,46150.0,46500.0,40456.3515625,10823782
2018-07-24,46350.0,46600.0,45950.0,46150.0,40151.84765625,8261363
2018-07-25,46250.0,46550.0,45900.0,46150.0,40151.84765625,7222471
2018-07-26,46100.0,47000.0,46000.0,46900.0,40804.37109375,7374946
2018-07-27,46450.0,47000.0,46450.0,46900.0,40804.37109375,4762460
2018-07-30,46550.0,46800.0,46350.0,46500.0,40456.3515625,5723035
2018-07-31,46200.0,46450.0,46000.0,46250.0,40238.84765625,8033607
2018-08-01,46050.0,46850.0,46050.0,46550.0,40499.859375,7484499
2018-08-02,46550.0,46800.0,45500.0,45550.0,39629.82421875,8560924
2018-08-03,45850.0,45900.0,45450.0,45750.0,39803.83984375,8274944
2018-08-06,46150.0,46150.0,45750.0,45800.0,39847.33984375,6771979
2018-08-07,46300.0,46750.0,45900.0,46700.0,40630.359375,9058174
2018-08-08,47000.0,47000.0,46550.0,46800.0,40717.375,6429338
2018-08-09,47000.0,47050.0,46450.0,46900.0,40804.37109375,12010886
2018-08-10,46150.0,46400.0,44850.0,45400.0,39499.328125,16670643
2018-08-13,44950.0,45100.0,44650.0,45050.0,39194.81640625,9803831
2018-08-14,44850.0,45400.0,44850.0,45150.0,39281.81640625,6409259
2018-08-16,43800.0,44650.0,43700.0,44250.0,38498.78515625,10088229
2018-08-17,44050.0,44400.0,44050.0,44100.0,38368.28125,6808747
2018-08-20,43500.0,44200.0,43500.0,43850.0,38150.7734375,7289124
2018-08-21,43700.0,44900.0,43700.0,44800.0,38977.3046875,9520270
2018-08-22,45150.0,46200.0,44900.0,46100.0,40108.3515625,11641656
2018-08-23,46150.0,46200.0,45700.0,46200.0,40195.3515625,6730918
2018-08-24,45900.0,46400.0,45550.0,46150.0,40151.84765625,6582535
2018-08-27,46100.0,46550.0,46000.0,46300.0,40282.34375,5263782
2018-08-28,46800.0,46950.0,46300.0,46550.0,40499.859375,7365976
2018-08-29,46750.0,46800.0,46400.0,46800.0,40717.375,5572374
2018-08-30,46950.0,47950.0,46700.0,47650.0,41456.88671875,12193231
2018-08-31,47100.0,48450.0,47000.0,48450.0,42152.91796875,13577454
2018-09-03,48200.0,48300.0,47300.0,47450.0,41282.87890625,8595084
2018-09-04,47550.0,47800.0,47200.0,47650.0,41456.88671875,6791255
2018-09-05,47300.0,47450.0,46400.0,46600.0,40543.3515625,9139998
2018-09-06,46200.0,46400.0,45800.0,46100.0,40108.3515625,9040553
2018-09-07,44500.0,45200.0,44400.0,44900.0,39064.3046875,18285508
2018-09-10,45450.0,45550.0,45000.0,45500.0,39586.3359375,9979838
2018-09-11,45550.0,45900.0,45050.0,45050.0,39194.81640625,9865790
2018-09-12,44900.0,45100.0,44500.0,44550.0,38759.80859375,12995269
2018-09-13,44550.0,44750.0,44000.0,44050.0,38324.78125,18277942
2018-09-14,45000.0,45850.0,44900.0,45850.0,39890.83984375,12446344
2018-09-17,45550.0,45800.0,44900.0,45150.0,39281.81640625,8123384
2018-09-18,44950.0,45900.0,44700.0,45500.0,39586.3359375,9987090
2018-09-19,46000.0,46200.0,45700.0,46150.0,40151.84765625,9367454
2018-09-20,46850.0,47600.0,46400.0,47250.0,41108.875,13536966
2018-09-21,46550.0,47550.0,46550.0,47400.0,41239.39453125,14476906
2018-09-27,46950.0,47500.0,46450.0,47500.0,41637.34765625,15804586
2018-09-28,47250.0,47250.0,46300.0,46450.0,40716.9453125,11270515
2018-10-01,46450.0,46800.0,45800.0,46350.0,40629.28515625,6354983
2018-10-02,46450.0,46700.0,45700.0,45700.0,40059.51171875,6607188
2018-10-04,45150.0,45600.0,44700.0,44700.0,39182.93359375,11865327
